Feedback Text,Cleaned Text,Seat Component,Cue Word,Component Frequency in Text,Sentence Sentiment Label,Sentence Sentiment Score,Sentence Text,Entity Start Char (Cleaned),Entity End Char (Cleaned)
"That little cupboard for shoes is a smart touch!And the way the tray table folds away is quite neat, even if it's small.Seat Comfort for Sitting: 10/10.For sleeping: 7/10 due to firmness.","that little cupboard for shoes is a smart touch!and the way the tray table folds away is quite neat, even if it's small.seat comfort for sitting 1010.for sleeping 710 due to firmness.",TRAYTABLE,tray table,1,POSITIVE,0.9985,"that little cupboard for shoes is a smart touch!and the way the tray table folds away is quite neat, even if it's small.seat comfort for sitting 1010.for sleeping 710 due to firmness.",64,74
Found the Seat Controls very intuitive;Didn't even needs to look at the instructions.The recline was smooth and quiet.The Personal Lighting Options were also excellent for reading or resting.,found the seat controls very intuitivedidn't even needs to look at the instructions.the recline was smooth and quiet.the personal lighting options were also excellent for reading or resting.,RECLINER,recline,1,POSITIVE,0.9988,found the seat controls very intuitivedidn't even needs to look at the instructions.the recline was smooth and quiet.the personal lighting options were also excellent for reading or resting.,88,95
"PRO-CIP: If you like a softer sleep, bring a thin mattress topper.The seat is great, but that extra cushioning would make it perfect for overnight.Otherwise, Fantastic Product by Kai!","procip if you like a softer sleep, bring a thin mattress topper.the seat is great, but that extra cushioning would make it perfect for overnight.otherwise, fantastic product by kai!",CUSHION,cushioning,1,POSITIVE,0.9988,"procip if you like a softer sleep, bring a thin mattress topper.the seat is great, but that extra cushioning would make it perfect for overnight.otherwise, fantastic product by kai!",98,108
"As a solo female traveler, the privacy and security of the suite compartment were paramount.The seat was incredibly comfortable, allowing me to relax without a worry.Loved the full recline for napping.","as a solo female traveler, the privacy and security of the suite compartment were paramount.the seat was incredibly comfortable, allowing me to relax without a worry.loved the full recline for napping.",RECLINER,recline,1,POSITIVE,0.9989,"as a solo female traveler, the privacy and security of the suite compartment were paramount.the seat was incredibly comfortable, allowing me to relax without a worry.loved the full recline for napping.",181,188
"The Seat Material Felt Very High Quality and Was Easy to Wipe Clean.The Massage Function, while not intense, was a pleasant way to pass the time.The journey Felt Much Shorter due to the comfort.","the seat material felt very high quality and was easy to wipe clean.the massage function, while not intense, was a pleasant way to pass the time.the journey felt much shorter due to the comfort.",MATERIAL,seat material,1,POSITIVE,0.9989,"the seat material felt very high quality and was easy to wipe clean.the massage function, while not intense, was a pleasant way to pass the time.the journey felt much shorter due to the comfort.",4,17
"The Seat Material Felt Very High Quality and Was Easy to Wipe Clean.The Massage Function, while not intense, was a pleasant way to pass the time.The journey Felt Much Shorter due to the comfort.","the seat material felt very high quality and was easy to wipe clean.the massage function, while not intense, was a pleasant way to pass the time.the journey felt much shorter due to the comfort.",SEAT_MESSAGE,massage function,1,POSITIVE,0.9989,"the seat material felt very high quality and was easy to wipe clean.the massage function, while not intense, was a pleasant way to pass the time.the journey felt much shorter due to the comfort.",72,88
"Okay, the hype is real.The Seat Reclines All The Way.It's like your own little pod.Downsides?Pricey, and yeah, the table is a joke.But would i do it again?For a long trip, maybe!","okay, the hype is real.the seat reclines all the way.it's like your own little pod.downsides?pricey, and yeah, the table is a joke.but would i do it again?for a long trip, maybe!",RECLINER,reclines,1,POSITIVE,0.9982,"okay, the hype is real.the seat reclines all the way.it's like your own little pod.downsides?pricey, and yeah, the table is a joke.but would i do it again?for a long trip, maybe!",32,40
"This is not a train seat;It's a Travel Experience.The Gentle Rocking of the Train, Combined with the Pillah, Reclining Seat and the Privacy of the Compartment, Creates a Uniquely Soothing Journey.","this is not a train seatit's a travel experience.the gentle rocking of the train, combined with the pillah, reclining seat and the privacy of the compartment, creates a uniquely soothing journey.",CUSHION,combined,1,POSITIVE,0.9989,"this is not a train seatit's a travel experience.the gentle rocking of the train, combined with the pillah, reclining seat and the privacy of the compartment, creates a uniquely soothing journey.",82,90
"This is not a train seat;It's a Travel Experience.The Gentle Rocking of the Train, Combined with the Pillah, Reclining Seat and the Privacy of the Compartment, Creates a Uniquely Soothing Journey.","this is not a train seatit's a travel experience.the gentle rocking of the train, combined with the pillah, reclining seat and the privacy of the compartment, creates a uniquely soothing journey.",RECLINER,reclining,1,POSITIVE,0.9989,"this is not a train seatit's a travel experience.the gentle rocking of the train, combined with the pillah, reclining seat and the privacy of the compartment, creates a uniquely soothing journey.",108,117
"The headrest was comfortable and provided good support.Combined with the full recline, it made for a restful trip.The Personal Attendant Was Also Very Responsive and Helpful.","the headrest was comfortable and provided good support.combined with the full recline, it made for a restful trip.the personal attendant was also very responsive and helpful.",HEADREST,headrest,1,POSITIVE,0.9989,"the headrest was comfortable and provided good support.combined with the full recline, it made for a restful trip.the personal attendant was also very responsive and helpful.",4,12
"The headrest was comfortable and provided good support.Combined with the full recline, it made for a restful trip.The Personal Attendant Was Also Very Responsive and Helpful.","the headrest was comfortable and provided good support.combined with the full recline, it made for a restful trip.the personal attendant was also very responsive and helpful.",RECLINER,recline,1,POSITIVE,0.9989,"the headrest was comfortable and provided good support.combined with the full recline, it made for a restful trip.the personal attendant was also very responsive and helpful.",78,85
"If you are looking to make the journey itsel part of your vacation, the suite class seat is the way to go.It Transforms Travel Time Into Relaxation Time.The Ability to Lie Flat is a huge perk.","if you are looking to make the journey itsel part of your vacation, the suite class seat is the way to go.it transforms travel time into relaxation time.the ability to lie flat is a huge perk.",RECLINER,lie flat,1,POSITIVE,0.9989,"if you are looking to make the journey itsel part of your vacation, the suite class seat is the way to go.it transforms travel time into relaxation time.the ability to lie flat is a huge perk.",168,176
Achieved a Travel Goal by Riding the Kai Suite Class!The seat is as comfortable and luxurious as it looks in all the pictures.The Massage Feature was a real treatment during the long ride.,achieved a travel goal by riding the kai suite class!the seat is as comfortable and luxurious as it looks in all the pictures.the massage feature was a real treatment during the long ride.,SEAT_MESSAGE,massage,1,POSITIVE,0.9989,achieved a travel goal by riding the kai suite class!the seat is as comfortable and luxurious as it looks in all the pictures.the massage feature was a real treatment during the long ride.,130,137
"The Engineering of the Kai Suite Class Seat is Impressive.The Smooth Recline, The Quiet Motor, and the Solid Feel of the Controls All Speak to Quality.A significant upgrade in Passenger Comfort.","the engineering of the kai suite class seat is impressive.the smooth recline, the quiet motor, and the solid feel of the controls all speak to quality.a significant upgrade in passenger comfort.",RECLINER,recline,1,POSITIVE,0.9989,"the engineering of the kai suite class seat is impressive.the smooth recline, the quiet motor, and the solid feel of the controls all speak to quality.a significant upgrade in passenger comfort.",69,76
"For the long Jakarta-Surabaya route, this suite seat made all the difference.I Arrived Feeling Rested Rather Than Drained.The privacy aspect cannot be overstated for a peaceful journey.","for the long jakartasurabaya route, this suite seat made all the difference.i arrived feeling rested rather than drained.the privacy aspect cannot be overstated for a peaceful journey.",ARMREST,arrived,1,POSITIVE,0.9989,"for the long jakartasurabaya route, this suite seat made all the difference.i arrived feeling rested rather than drained.the privacy aspect cannot be overstated for a peaceful journey.",78,85
"The Seat Warmer Function was surprised effective and very pleasant, especially during the cooler night hours.The recline was easy to operate, and the personal entertainment had a good selection of Indonesian films.","the seat warmer function was surprised effective and very pleasant, especially during the cooler night hours.the recline was easy to operate, and the personal entertainment had a good selection of indonesian films.",SEAT_WARMER,seat warmer,1,POSITIVE,0.9989,"the seat warmer function was surprised effective and very pleasant, especially during the cooler night hours.the recline was easy to operate, and the personal entertainment had a good selection of indonesian films.",4,15
"The Seat Warmer Function was surprised effective and very pleasant, especially during the cooler night hours.The recline was easy to operate, and the personal entertainment had a good selection of Indonesian films.","the seat warmer function was surprised effective and very pleasant, especially during the cooler night hours.the recline was easy to operate, and the personal entertainment had a good selection of indonesian films.",RECLINER,recline,1,POSITIVE,0.9989,"the seat warmer function was surprised effective and very pleasant, especially during the cooler night hours.the recline was easy to operate, and the personal entertainment had a good selection of indonesian films.",113,120
"Living the suite life on kai!This seat is pure indulgence.From the soft leather to the gentle massage, it's designed for ultimate comfort.A perfect way to see java in style.","living the suite life on kai!this seat is pure indulgence.from the soft leather to the gentle massage, it's designed for ultimate comfort.a perfect way to see java in style.",MATERIAL,leather,1,POSITIVE,0.9989,"living the suite life on kai!this seat is pure indulgence.from the soft leather to the gentle massage, it's designed for ultimate comfort.a perfect way to see java in style.",72,79
"This suite class seat is no joke, guys!Can lie down pol, there is a massage, anget again.Privacy can get it.The minus is the small table and the price is pretty good.But for experience, try!","this suite class seat is no joke, guys!can lie down pol, there is a massage, anget again.privacy can get it.the minus is the small table and the price is pretty good.but for experience, try!",RECLINER,lie down,2,POSITIVE,0.9986,"this suite class seat is no joke, guys!can lie down pol, there is a massage, anget again.privacy can get it.the minus is the small table and the price is pretty good.but for experience, try!",43,51
"This suite class seat is no joke, guys!Can lie down pol, there is a massage, anget again.Privacy can get it.The minus is the small table and the price is pretty good.But for experience, try!","this suite class seat is no joke, guys!can lie down pol, there is a massage, anget again.privacy can get it.the minus is the small table and the price is pretty good.but for experience, try!",SEAT_MESSAGE,massage,1,POSITIVE,0.9986,"this suite class seat is no joke, guys!can lie down pol, there is a massage, anget again.privacy can get it.the minus is the small table and the price is pretty good.but for experience, try!",68,75
"This suite class seat is no joke, guys!Can lie down pol, there is a massage, anget again.Privacy can get it.The minus is the small table and the price is pretty good.But for experience, try!","this suite class seat is no joke, guys!can lie down pol, there is a massage, anget again.privacy can get it.the minus is the small table and the price is pretty good.but for experience, try!",RECLINER,it.the minus,2,POSITIVE,0.9986,"this suite class seat is no joke, guys!can lie down pol, there is a massage, anget again.privacy can get it.the minus is the small table and the price is pretty good.but for experience, try!",105,117
"I was initially skeptical about sleeping on a train seat, but the full recline and the provided blanket/pillow on the suite class made it surprisingly comfortable.Woke up Feeling Pretty Good.","i was initially skeptical about sleeping on a train seat, but the full recline and the provided blanketpillow on the suite class made it surprisingly comfortable.woke up feeling pretty good.",RECLINER,recline,1,POSITIVE,0.9989,"i was initially skeptical about sleeping on a train seat, but the full recline and the provided blanketpillow on the suite class made it surprisingly comfortable.woke up feeling pretty good.",71,78
"Is the kai suite class seat worth the price?If you value Deep Comfort, Full Recline, and Total Privacy, then Yes, especially for Longer Routes.It's a significant step up from executive.","is the kai suite class seat worth the price?if you value deep comfort, full recline, and total privacy, then yes, especially for longer routes.it's a significant step up from executive.",RECLINER,recline,1,POSITIVE,0.9988,"is the kai suite class seat worth the price?if you value deep comfort, full recline, and total privacy, then yes, especially for longer routes.it's a significant step up from executive.",76,83
The Gentle Sway of the Train Combined with the Comfortable Reclining Seat and the Quiet of the Private Compartment made for an Incredibly Relaxing Journey.I Barely Noticed the Hours Passing.,the gentle sway of the train combined with the comfortable reclining seat and the quiet of the private compartment made for an incredibly relaxing journey.i barely noticed the hours passing.,CUSHION,combined,1,POSITIVE,0.9989,the gentle sway of the train combined with the comfortable reclining seat and the quiet of the private compartment made for an incredibly relaxing journey.i barely noticed the hours passing.,29,37
The Gentle Sway of the Train Combined with the Comfortable Reclining Seat and the Quiet of the Private Compartment made for an Incredibly Relaxing Journey.I Barely Noticed the Hours Passing.,the gentle sway of the train combined with the comfortable reclining seat and the quiet of the private compartment made for an incredibly relaxing journey.i barely noticed the hours passing.,RECLINER,reclining,1,POSITIVE,0.9989,the gentle sway of the train combined with the comfortable reclining seat and the quiet of the private compartment made for an incredibly relaxing journey.i barely noticed the hours passing.,59,68
"Felt Completely Safe and Comfortable in the Suite Class Compartment.The Seat Reclines Fully, Allowing for Proper Rest.The attendants were respectful and professional.Highly Recommend for Solo Women.","felt completely safe and comfortable in the suite class compartment.the seat reclines fully, allowing for proper rest.the attendants were respectful and professional.highly recommend for solo women.",RECLINER,reclines,1,POSITIVE,0.9989,"felt completely safe and comfortable in the suite class compartment.the seat reclines fully, allowing for proper rest.the attendants were respectful and professional.highly recommend for solo women.",77,85
"The seat is designed beautiful, with intuitive controls and premium finishs.The massage was a nice bonus, and the overall comfort was exceptional.Arrived at my destination feeling refreshed.","the seat is designed beautiful, with intuitive controls and premium finishs.the massage was a nice bonus, and the overall comfort was exceptional.arrived at my destination feeling refreshed.",SEAT_MESSAGE,massage,1,POSITIVE,0.9989,"the seat is designed beautiful, with intuitive controls and premium finishs.the massage was a nice bonus, and the overall comfort was exceptional.arrived at my destination feeling refreshed.",80,87
"Exploring Asia One Luxury Train at a Time, and Kai's Suite Class Seat Definitely Impresses!The full recline and adjustable features make it a top contender for comfort on the rains.","exploring asia one luxury train at a time, and kai's suite class seat definitely impresses!the full recline and adjustable features make it a top contender for comfort on the rains.",RECLINER,recline,1,POSITIVE,0.9989,"exploring asia one luxury train at a time, and kai's suite class seat definitely impresses!the full recline and adjustable features make it a top contender for comfort on the rains.",100,107
"Embracing Slow Travel is Easier When You're This Comfortable.The Kai Suite Class Seat Allows You To Truly Relax and Enjoy the Journey, Not Just Focus On The Destination.The recline and privacy are key.","embracing slow travel is easier when you're this comfortable.the kai suite class seat allows you to truly relax and enjoy the journey, not just focus on the destination.the recline and privacy are key.",RECLINER,recline,1,POSITIVE,0.9989,"embracing slow travel is easier when you're this comfortable.the kai suite class seat allows you to truly relax and enjoy the journey, not just focus on the destination.the recline and privacy are key.",173,180
"The compartment was very quiet, allowing me to read and relax in peace.The Seat Was Extremely Comfortable, and the Ability to Lie Almost Flat Made a Huge Difference on My Overnight Trip.","the compartment was very quiet, allowing me to read and relax in peace.the seat was extremely comfortable, and the ability to lie almost flat made a huge difference on my overnight trip.",RECLINER,lie almost,1,POSITIVE,0.9989,"the compartment was very quiet, allowing me to read and relax in peace.the seat was extremely comfortable, and the ability to lie almost flat made a huge difference on my overnight trip.",126,136
"Witnessing the javanese countryside from the comfort of kai's suite class seat is an unforgettable experience.The Seat Rotates, Allowing for Perfect Views, and the Recline Ensures Maximum Comfort.","witnessing the javanese countryside from the comfort of kai's suite class seat is an unforgettable experience.the seat rotates, allowing for perfect views, and the recline ensures maximum comfort.",RECLINER,recline,1,POSITIVE,0.9989,"witnessing the javanese countryside from the comfort of kai's suite class seat is an unforgettable experience.the seat rotates, allowing for perfect views, and the recline ensures maximum comfort.",164,171
"Featured Kai's Suite Class, and the Seat is Definitely a Highlight.The full recline capability, massage, and heating features, all within a private compartment, make it a top-tier train experience.","featured kai's suite class, and the seat is definitely a highlight.the full recline capability, massage, and heating features, all within a private compartment, make it a toptier train experience.",RECLINER,recline,1,POSITIVE,0.9989,"featured kai's suite class, and the seat is definitely a highlight.the full recline capability, massage, and heating features, all within a private compartment, make it a toptier train experience.",76,83
"Featured Kai's Suite Class, and the Seat is Definitely a Highlight.The full recline capability, massage, and heating features, all within a private compartment, make it a top-tier train experience.","featured kai's suite class, and the seat is definitely a highlight.the full recline capability, massage, and heating features, all within a private compartment, make it a toptier train experience.",SEAT_MESSAGE,massage,1,POSITIVE,0.9989,"featured kai's suite class, and the seat is definitely a highlight.the full recline capability, massage, and heating features, all within a private compartment, make it a toptier train experience.",96,103
"Loved the heated seat feature, especially on the early morning train!The recline was perfect for napping, and the overall experience feeling very exclusive and luxurious.Worth the price for me.","loved the heated seat feature, especially on the early morning train!the recline was perfect for napping, and the overall experience feeling very exclusive and luxurious.worth the price for me.",SEAT_WARMER,heated,1,POSITIVE,0.9989,"loved the heated seat feature, especially on the early morning train!the recline was perfect for napping, and the overall experience feeling very exclusive and luxurious.worth the price for me.",10,16
"Loved the heated seat feature, especially on the early morning train!The recline was perfect for napping, and the overall experience feeling very exclusive and luxurious.Worth the price for me.","loved the heated seat feature, especially on the early morning train!the recline was perfect for napping, and the overall experience feeling very exclusive and luxurious.worth the price for me.",RECLINER,recline,1,POSITIVE,0.9989,"loved the heated seat feature, especially on the early morning train!the recline was perfect for napping, and the overall experience feeling very exclusive and luxurious.worth the price for me.",73,80
"You've see it online, but trying the kai suite class seat is another level.That recline is everything!Plus, The Massage Helps.Firmness is the only slight downside for long sleep.","you've see it online, but trying the kai suite class seat is another level.that recline is everything!plus, the massage helps.firmness is the only slight downside for long sleep.",RECLINER,recline,1,POSITIVE,0.9989,"you've see it online, but trying the kai suite class seat is another level.that recline is everything!plus, the massage helps.firmness is the only slight downside for long sleep.",80,87
"You've see it online, but trying the kai suite class seat is another level.That recline is everything!Plus, The Massage Helps.Firmness is the only slight downside for long sleep.","you've see it online, but trying the kai suite class seat is another level.that recline is everything!plus, the massage helps.firmness is the only slight downside for long sleep.",SEAT_MESSAGE,massage,1,POSITIVE,0.9989,"you've see it online, but trying the kai suite class seat is another level.that recline is everything!plus, the massage helps.firmness is the only slight downside for long sleep.",112,119
"The Kai Suite Class Seat Offers A Fantastic Recline, Practically Flat, which is a huge win for Train Travel.Howver, The Cushioning, While Supportive for Sitting, Became Quite Firm During a Long Overnight Journey, Making Sleep A Bit Challenging for Me.","the kai suite class seat offers a fantastic recline, practically flat, which is a huge win for train travel.howver, the cushioning, while supportive for sitting, became quite firm during a long overnight journey, making sleep a bit challenging for me.",RECLINER,recline,1,POSITIVE,0.9988,"the kai suite class seat offers a fantastic recline, practically flat, which is a huge win for train travel.howver, the cushioning, while supportive for sitting, became quite firm during a long overnight journey, making sleep a bit challenging for me.",44,51
"The Kai Suite Class Seat Offers A Fantastic Recline, Practically Flat, which is a huge win for Train Travel.Howver, The Cushioning, While Supportive for Sitting, Became Quite Firm During a Long Overnight Journey, Making Sleep A Bit Challenging for Me.","the kai suite class seat offers a fantastic recline, practically flat, which is a huge win for train travel.howver, the cushioning, while supportive for sitting, became quite firm during a long overnight journey, making sleep a bit challenging for me.",CUSHION,cushioning,1,POSITIVE,0.9988,"the kai suite class seat offers a fantastic recline, practically flat, which is a huge win for train travel.howver, the cushioning, while supportive for sitting, became quite firm during a long overnight journey, making sleep a bit challenging for me.",120,130
"Privacy is unmatched in these suites.The sliding door creates a true personal cocoon.The Seat It itself is luxurious with its leather finish and massage feature, thought I found the massage more of a gentle vibration than a deep knead.","privacy is unmatched in these suites.the sliding door creates a true personal cocoon.the seat it itself is luxurious with its leather finish and massage feature, thought i found the massage more of a gentle vibration than a deep knead.",MATERIAL,leather,1,POSITIVE,0.9987,"privacy is unmatched in these suites.the sliding door creates a true personal cocoon.the seat it itself is luxurious with its leather finish and massage feature, thought i found the massage more of a gentle vibration than a deep knead.",126,133
"Privacy is unmatched in these suites.The sliding door creates a true personal cocoon.The Seat It itself is luxurious with its leather finish and massage feature, thought I found the massage more of a gentle vibration than a deep knead.","privacy is unmatched in these suites.the sliding door creates a true personal cocoon.the seat it itself is luxurious with its leather finish and massage feature, thought i found the massage more of a gentle vibration than a deep knead.",SEAT_MESSAGE,massage,2,POSITIVE,0.9987,"privacy is unmatched in these suites.the sliding door creates a true personal cocoon.the seat it itself is luxurious with its leather finish and massage feature, thought i found the massage more of a gentle vibration than a deep knead.",145,152
"Privacy is unmatched in these suites.The sliding door creates a true personal cocoon.The Seat It itself is luxurious with its leather finish and massage feature, thought I found the massage more of a gentle vibration than a deep knead.","privacy is unmatched in these suites.the sliding door creates a true personal cocoon.the seat it itself is luxurious with its leather finish and massage feature, thought i found the massage more of a gentle vibration than a deep knead.",SEAT_MESSAGE,massage more,2,POSITIVE,0.9987,"privacy is unmatched in these suites.the sliding door creates a true personal cocoon.the seat it itself is luxurious with its leather finish and massage feature, thought i found the massage more of a gentle vibration than a deep knead.",182,194
Loved the ability to rotate the seat to face the window directly - perfect for enjoying the passing Indonesian landscapes.The full recline plus the provided blanket made for a very cozy nap.,loved the ability to rotate the seat to face the window directly perfect for enjoying the passing indonesian landscapes.the full recline plus the provided blanket made for a very cozy nap.,CUSHION,passing,1,POSITIVE,0.9989,loved the ability to rotate the seat to face the window directly perfect for enjoying the passing indonesian landscapes.the full recline plus the provided blanket made for a very cozy nap.,90,97
Loved the ability to rotate the seat to face the window directly - perfect for enjoying the passing Indonesian landscapes.The full recline plus the provided blanket made for a very cozy nap.,loved the ability to rotate the seat to face the window directly perfect for enjoying the passing indonesian landscapes.the full recline plus the provided blanket made for a very cozy nap.,RECLINER,recline,1,POSITIVE,0.9989,loved the ability to rotate the seat to face the window directly perfect for enjoying the passing indonesian landscapes.the full recline plus the provided blanket made for a very cozy nap.,129,136
"That Lie-Flat Seat is the real deal!But yeah, the tray table is comally small.Trying to balance a meal and a drink was an adventure.Still, For Comfort and Privacy, Kai Nailed It.","that lieflat seat is the real deal!but yeah, the tray table is comally small.trying to balance a meal and a drink was an adventure.still, for comfort and privacy, kai nailed it.",RECLINER,real,1,POSITIVE,0.9988,"that lieflat seat is the real deal!but yeah, the tray table is comally small.trying to balance a meal and a drink was an adventure.still, for comfort and privacy, kai nailed it.",25,29
"That Lie-Flat Seat is the real deal!But yeah, the tray table is comally small.Trying to balance a meal and a drink was an adventure.Still, For Comfort and Privacy, Kai Nailed It.","that lieflat seat is the real deal!but yeah, the tray table is comally small.trying to balance a meal and a drink was an adventure.still, for comfort and privacy, kai nailed it.",TRAYTABLE,tray table,1,POSITIVE,0.9988,"that lieflat seat is the real deal!but yeah, the tray table is comally small.trying to balance a meal and a drink was an adventure.still, for comfort and privacy, kai nailed it.",49,59
"The massage function is a nice touch, but don't expect it to solve major back issues.The true luxury here is the private space and the ability to recline fully.It makes a long journey significantly more bearable.","the massage function is a nice touch, but don't expect it to solve major back issues.the true luxury here is the private space and the ability to recline fully.it makes a long journey significantly more bearable.",SEAT_MESSAGE,massage,1,POSITIVE,0.9988,"the massage function is a nice touch, but don't expect it to solve major back issues.the true luxury here is the private space and the ability to recline fully.it makes a long journey significantly more bearable.",4,11
"The massage function is a nice touch, but don't expect it to solve major back issues.The true luxury here is the private space and the ability to recline fully.It makes a long journey significantly more bearable.","the massage function is a nice touch, but don't expect it to solve major back issues.the true luxury here is the private space and the ability to recline fully.it makes a long journey significantly more bearable.",RECLINER,recline,1,POSITIVE,0.9988,"the massage function is a nice touch, but don't expect it to solve major back issues.the true luxury here is the private space and the ability to recline fully.it makes a long journey significantly more bearable.",146,153
"Being Over 6 Feet, Legroom is always a concern.The Suite Class Compartment Deliver!I Could Fully Stretch Out Without My Feet Hitting Anything.The Seat Width Was Also Geneous.Highly recommend for taller folks.","being over 6 feet, legroom is always a concern.the suite class compartment deliver!i could fully stretch out without my feet hitting anything.the seat width was also geneous.highly recommend for taller folks.",FOOTREST,legroom,1,POSITIVE,0.9989,"being over 6 feet, legroom is always a concern.the suite class compartment deliver!i could fully stretch out without my feet hitting anything.the seat width was also geneous.highly recommend for taller folks.",19,26
"The welcome drink was a very pleasant surprise.The seat reclineed effortlessly, and the seat warmer was much appreciated.My only small critique is that the entertainment library can use more international film options.","the welcome drink was a very pleasant surprise.the seat reclineed effortlessly, and the seat warmer was much appreciated.my only small critique is that the entertainment library can use more international film options.",SEAT_WARMER,seat warmer,1,POSITIVE,0.9989,"the welcome drink was a very pleasant surprise.the seat reclineed effortlessly, and the seat warmer was much appreciated.my only small critique is that the entertainment library can use more international film options.",88,99
"Closing that compartment door and settling into the push, reclining seats is a moment of pure bliss.The Journey Felt Significantly Shorter because I was so comfortable.Pricey, but a worthwhile indulgence for long trips.","closing that compartment door and settling into the push, reclining seats is a moment of pure bliss.the journey felt significantly shorter because i was so comfortable.pricey, but a worthwhile indulgence for long trips.",RECLINER,reclining,1,POSITIVE,0.9989,"closing that compartment door and settling into the push, reclining seats is a moment of pure bliss.the journey felt significantly shorter because i was so comfortable.pricey, but a worthwhile indulgence for long trips.",58,67
"TRIED THE KAI SUITE CLASS FOR THE EXPERIENCE.The seat is definitely comfortable, and the massage is a fun button to press.Is it worth the premium over executive every time?For my budget, no.But as a one-off, it's a cool story.","tried the kai suite class for the experience.the seat is definitely comfortable, and the massage is a fun button to press.is it worth the premium over executive every time?for my budget, no.but as a oneoff, it's a cool story.",SEAT_MESSAGE,massage is,1,POSITIVE,0.9972,"tried the kai suite class for the experience.the seat is definitely comfortable, and the massage is a fun button to press.is it worth the premium over executive every time?for my budget, no.but as a oneoff, it's a cool story.",89,99
"I actually slept very well!The trick for me was using the provided blanket to add a bit of extra cushioning under my hips when lying flat.The Cabin was dark and quiet, which Helped IMMENSELY.","i actually slept very well!the trick for me was using the provided blanket to add a bit of extra cushioning under my hips when lying flat.the cabin was dark and quiet, which helped immensely.",CUSHION,cushioning,1,POSITIVE,0.9988,"i actually slept very well!the trick for me was using the provided blanket to add a bit of extra cushioning under my hips when lying flat.the cabin was dark and quiet, which helped immensely.",97,107
Booking the suite class on a whim and was blown away by the seat!The Gentle Massage was surprisingly effective for Easing Tension.The privacy factor is unbeatable for just zoning out.,booking the suite class on a whim and was blown away by the seat!the gentle massage was surprisingly effective for easing tension.the privacy factor is unbeatable for just zoning out.,SEAT_MESSAGE,massage,1,POSITIVE,0.9989,booking the suite class on a whim and was blown away by the seat!the gentle massage was surprisingly effective for easing tension.the privacy factor is unbeatable for just zoning out.,76,83
"Having Experienced Several Luxury Train Services Worldwide, Kai's Suite Class Seat Offers Competitive Comfort, especially with its full recline and private compartment.The value proposition is quite strong in its regional context.","having experienced several luxury train services worldwide, kai's suite class seat offers competitive comfort, especially with its full recline and private compartment.the value proposition is quite strong in its regional context.",RECLINER,recline,1,POSITIVE,0.9989,"having experienced several luxury train services worldwide, kai's suite class seat offers competitive comfort, especially with its full recline and private compartment.the value proposition is quite strong in its regional context.",136,143
"As a stickler for seat ergonomics, I found the kai suite class seat to be very well designed for upright and lounge positions.For sleeping, the firmness is noticeable, but the abilities to Lie Flat somewhat compensates.","as a stickler for seat ergonomics, i found the kai suite class seat to be very well designed for upright and lounge positions.for sleeping, the firmness is noticeable, but the abilities to lie flat somewhat compensates.",RECLINER,lie flat,1,POSITIVE,0.9989,"as a stickler for seat ergonomics, i found the kai suite class seat to be very well designed for upright and lounge positions.for sleeping, the firmness is noticeable, but the abilities to lie flat somewhat compensates.",189,197
"The compartment was impeccably clean, and all the seat features worked flawlessly.The seat heating was a standout - not too hot, just perfectly cozy.Made the Chilly AC Enjoyable.","the compartment was impeccably clean, and all the seat features worked flawlessly.the seat heating was a standout not too hot, just perfectly cozy.made the chilly ac enjoyable.",SEAT_WARMER,seat heating,1,POSITIVE,0.9989,"the compartment was impeccably clean, and all the seat features worked flawlessly.the seat heating was a standout not too hot, just perfectly cozy.made the chilly ac enjoyable.",86,98
"From the soft, premium leather of the seat to the personal attendant call button, every detail enhances the luxury experience.This seat does not just get you there;It Pampers you on the way.","from the soft, premium leather of the seat to the personal attendant call button, every detail enhances the luxury experience.this seat does not just get you thereit pampers you on the way.",MATERIAL,leather,1,POSITIVE,0.9989,"from the soft, premium leather of the seat to the personal attendant call button, every detail enhances the luxury experience.this seat does not just get you thereit pampers you on the way.",23,30
"That little shoe storage nook is genius!And the tray table, while small, folds away so neatly.Seat Comfort for Sitting: 10/10.For sleeping: A firm 7/10.Privacy: 11/10!","that little shoe storage nook is genius!and the tray table, while small, folds away so neatly.seat comfort for sitting 1010.for sleeping a firm 710.privacy 1110!",TRAYTABLE,tray table,1,POSITIVE,0.9988,"that little shoe storage nook is genius!and the tray table, while small, folds away so neatly.seat comfort for sitting 1010.for sleeping a firm 710.privacy 1110!",48,58
"Seat Controls were very user-friendly and responsive.The recline motion was impressively smooth and quiet.The Various Personal Lighting Options were also a big plus, allowing me to customize the ambiance.","seat controls were very userfriendly and responsive.the recline motion was impressively smooth and quiet.the various personal lighting options were also a big plus, allowing me to customize the ambiance.",RECLINER,recline,1,POSITIVE,0.9989,"seat controls were very userfriendly and responsive.the recline motion was impressively smooth and quiet.the various personal lighting options were also a big plus, allowing me to customize the ambiance.",56,63
"Pure Bliss.Closed the door, activated the gentle massage, put on my own headphones (Though Good Ones are provided!), And reclined fully.The Journey Became a Highlight, not just a means to an end.","pure bliss.closed the door, activated the gentle massage, put on my own headphones though good ones are provided!, and reclined fully.the journey became a highlight, not just a means to an end.",SEAT_MESSAGE,gentle massage,1,POSITIVE,0.9989,"pure bliss.closed the door, activated the gentle massage, put on my own headphones though good ones are provided!,",42,56
