review_id,review_text,text_length,entities,entity_count,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_compound,sentiment_category,dominant_kansei,kansei_luxury,kansei_comfort,kansei_safety,kansei_innovation,kansei_disappointment,kansei_discomfort
2088,I think the recliner is {comparative_adj} than {previous_experience},68,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2089,the reclining {function} perfectly when needed most,51,RECLINER:reclining,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2090,"{overall}, the reclining is smooth for work",43,RECLINER:reclining,1,0.14285714285714285,0.0,0.8571428571428572,0.14285714285714285,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2091,The reclining functions premium and exceeds expectations.,57,RECLINER:reclining,1,0.14285714285714285,0.0,0.8571428571428572,0.14285714285714285,Positive,Luxury,0.21428571428571427,0.0,0.0,0.0,-0.0,-0.0
2092,The reclines {malfunction} especially when traveling,52,RECLINER:reclines,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2093,"Compared to {comparison}, this reclining function is {comparison_result}",72,RECLINER:reclining function,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2094,"I think compared to {comparison}, this reclinable is {comparison_result}",72,RECLINER:reclinable,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2095,The recliner design includes {feature} which {impact},53,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2096,The reclining doesn't work properly and creates discomfort,58,RECLINER:reclining,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2097,I think the recline has {technical_spec} that {technical_benefit},65,RECLINER:recline,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2098,The reclines design includes {feature} which {impact},53,RECLINER:reclines,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2099,"Compared to {comparison}, this recliner is {comparison_result} for sure.",72,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2100,"{overall}, the reclines is durable for work",43,RECLINER:reclines,1,0.14285714285714285,0.0,0.8571428571428572,0.14285714285714285,Positive,Safety,0.0,0.0,0.1714285714285714,0.0,-0.0,-0.0
2101,The recliner has {technical_spec} that {technical_benefit},58,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2102,"Honestly, the recliner has {technical_spec} that {technical_benefit} in my opinion.",83,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2103,The reclining function has {technical_spec} that {technical_benefit},68,RECLINER:reclining function,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2104,"Compared to {comparison}, this reclining is {comparison_result}",63,RECLINER:reclining,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2105,I {dislike} the recline because it {issue}.,43,RECLINER:recline,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2106,The recliner has {technical_spec} that {technical_benefit},58,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2107,"Unfortunately, the reclines is {defect} for daily use",53,RECLINER:reclines,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2108,"Compared to {comparison}, this recliner is {comparison_result} overall.",71,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2109,I think the recliner is {comparative_adj} than {previous_experience},68,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2110,The recline delivers smooth and works flawlessly,48,RECLINER:recline,1,0.14285714285714285,0.0,0.8571428571428572,0.14285714285714285,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2111,"Honestly, the reclined {function} perfectly when resting",56,RECLINER:reclined,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2112,The reclining design includes {feature} which {impact} for sure.,64,RECLINER:reclining,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2113,the reclined is {comparative_adj} than {previous_experience},60,RECLINER:reclined,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2114,"In my experience, the reclining function {malfunction} especially when working.",79,RECLINER:reclining function,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2115,"Compared to {comparison}, this reclining is {comparison_result}",63,RECLINER:reclining,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2116,"Honestly, from a technical perspective, the reclining function {technical_assessment}",85,RECLINER:reclining function,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2117,"{overall}, the recliner is premium for long trips",49,RECLINER:recliner,1,0.125,0.0,0.875,0.125,Positive,Luxury,0.1875,0.0,0.0,0.0,-0.0,-0.0
2118,"From a technical perspective, the reclining {technical_assessment}",66,RECLINER:reclining,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2119,I {dislike} the recline because it {issue},42,RECLINER:recline,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2120,"Actually, the reclinable {function} perfectly when resting",58,RECLINER:reclinable,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2121,The recline has {technical_spec} that {technical_benefit},57,RECLINER:recline,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2122,"Honestly, i {dislike} the reclining because it {issue}",54,RECLINER:reclining,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2123,i {dislike} the reclines because it {issue},43,RECLINER:reclines,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2124,"{overall}, the recline is excellent for long trips for sure.",60,RECLINER:recline,1,0.1,0.0,0.9,0.1,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2125,Both the reclines and backrest need improvement,47,RECLINER:reclines,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2126,Both the recliner and lumbar pad need improvement,49,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2127,The reclined works but the headrest doesn't,43,RECLINER:reclined,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2128,The reclines quality is better than the armrests,48,RECLINER:reclines,1,0.125,0.0,0.875,0.125,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2129,The reclining works but the head support doesn't,48,RECLINER:reclining,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2130,The recliner quality is better than the seat warmer,51,RECLINER:recliner,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2131,"Unlike the broken warmer, the reclines functions properly",57,RECLINER:reclines,1,0.0,0.125,0.875,-0.125,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2132,Both the recline and seatback need improvement,46,RECLINER:recline,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2133,The seat angle quality is better than the cushion,49,RECLINER:seat angle,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2134,Both the reclines and seat back need improvement,48,RECLINER:reclines,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2135,The reclined and other features work well together,50,RECLINER:reclined,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2136,The recline quality is better than the foot-rest,48,RECLINER:recline,1,0.125,0.0,0.875,0.125,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2137,The reclining function and other features work well together,60,RECLINER:reclining function,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2138,Both the recline and neckrest need improvement,46,RECLINER:recline,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2139,The reclinable and other features work well together,52,RECLINER:reclinable,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2140,Both the reclines and lower back support need improvement,57,RECLINER:reclines,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2141,The recline works but the lumbar support doesn't,48,RECLINER:recline,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2142,The recliner quality is better than the cushion,47,RECLINER:recliner,1,0.125,0.0,0.875,0.125,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2143,Both the seat angle and cushion need improvement,48,RECLINER:seat angle,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2144,"Unlike the broken footrest, the recline functions properly",58,RECLINER:recline,1,0.0,0.125,0.875,-0.125,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2145,The recliner and other features work well together,50,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2146,The reclinable works but the head support doesn't,49,RECLINER:reclinable,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2147,Both the seat angle and work table need improvement,51,RECLINER:seat angle,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2148,"Unlike the broken seat heating, the reclinable functions properly",65,RECLINER:reclinable,1,0.0,0.1111111111111111,0.8888888888888888,-0.1111111111111111,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2149,Both the recliner and lumbar need improvement,45,RECLINER:recliner,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2150,"In my experience, i enjoy the arm rest because it provides excellent comfort overall.",85,ARMREST:arm rest,1,0.07142857142857142,0.0,0.9285714285714286,0.07142857142857142,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2151,The elbow rest doesn't work properly and creates discomfort,59,ARMREST:elbow rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2152,"Actually, the armrest design includes {feature} which {impact}",62,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2153,"Compared to {comparison}, this arm support is {comparison_result}",65,ARMREST:arm support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2154,"Honestly, the arm rest {function} perfectly when working",56,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2155,I prefer the arm support because it provides excellent comfort in my opinion.,77,ARMREST:arm support,1,0.07692307692307693,0.0,0.9230769230769231,0.07692307692307693,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2156,"Unfortunately, the armrests is {defect} for long trips",54,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2157,The elbow rest is {comparative_adj} than {previous_experience},62,ARMREST:elbow rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2158,"Overall, i love the arm support because it provides excellent comfort",69,ARMREST:arm support,1,0.18181818181818182,0.0,0.8181818181818181,0.18181818181818182,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2159,The armrests design includes {feature} which {impact},53,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2160,"Compared to {comparison}, this armrests is {comparison_result} really.",70,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2161,"Actually, unlike {alternative}, this armrest {advantage}",56,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2162,"Honestly, unlike {alternative}, this armrest {advantage}",56,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2163,The armrest is {comparative_adj} than {previous_experience},59,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2164,The elbow rest design includes {feature} which {impact} in my opinion.,70,ARMREST:elbow rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2165,"Compared to {comparison}, this arm rest is {comparison_result}",62,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2166,"Honestly, from a technical perspective, the arm rest {technical_assessment} for sure.",85,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2167,"{overall}, the armrest is excellent for comfort",47,ARMREST:armrest,1,0.14285714285714285,0.0,0.8571428571428572,0.14285714285714285,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2168,"unlike {alternative}, this elbow rest {advantage}",49,ARMREST:elbow rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2169,"Actually, the armrest design includes {feature} which {impact} overall.",71,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2170,the arm rest provides responsive and exceeds expectations,57,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2171,The elbow rest doesn't work properly and creates discomfort,59,ARMREST:elbow rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2172,The armrests design includes {feature} which {impact},53,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2173,"Overall, the armrest {malfunction} especially when working",58,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2174,The arm rest design includes {feature} which {impact},53,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2175,"From a technical perspective, the arm-rest {technical_assessment}",65,ARMREST:arm-rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2176,"In my experience, the arm rest design includes {feature} which {impact} in my opinion.",86,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2177,"{overall}, the armrests is responsive for long trips",52,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2178,The arm rest doesn't work properly and creates discomfort,57,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2179,"Compared to {comparison}, this armrest is {comparison_result}",61,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2180,The armrest design includes {feature} which {impact},52,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2181,The armrest has {technical_spec} that {technical_benefit},57,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2182,The elbow rest has {technical_spec} that {technical_benefit},60,ARMREST:elbow rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2183,"Overall, from a technical perspective, the arm rest {technical_assessment} for sure.",84,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2184,The arm-rest has {technical_spec} that {technical_benefit},58,ARMREST:arm-rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2185,"Unlike {alternative}, this arm rest {advantage}",47,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2186,"Actually, unlike {alternative}, this arm support {advantage}",60,ARMREST:arm support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2187,I {dislike} the armrest because it {issue},42,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2188,I think the arm-rest design includes {feature} which {impact},61,ARMREST:arm-rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2189,"Honestly, unlike {alternative}, this arm rest {advantage} in my opinion.",72,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2190,The armrests has {technical_spec} that {technical_benefit},58,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2191,"Actually, unfortunately, the armrests is {defect} for work",58,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2192,"Unfortunately, the arm support is {defect} for work",51,ARMREST:arm support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2193,"from a technical perspective, the armrest {technical_assessment}",64,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2194,The armrests {function} perfectly when traveling,48,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2195,"{overall}, the armrests is smooth for daily use",47,ARMREST:armrests,1,0.125,0.0,0.875,0.125,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2196,The arm rest {malfunction} especially when traveling,52,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2197,the armrest is {comparative_adj} than {previous_experience} overall.,68,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2198,"Compared to {comparison}, this armrest is {comparison_result} for sure.",71,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2199,The elbow rest is {comparative_adj} than {previous_experience} in my opinion.,77,ARMREST:elbow rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2200,The armrests is {comparative_adj} than {previous_experience},60,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2201,The armrest is {comparative_adj} than {previous_experience},59,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2202,"I think unlike {alternative}, this armrests {advantage}",55,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2203,"Compared to {comparison}, this armrests is {comparison_result}",62,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2204,The armrest is {comparative_adj} than {previous_experience},59,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2205,The arm support has {technical_spec} that {technical_benefit},61,ARMREST:arm support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2206,"Actually, the arm rest {malfunction} especially when needed most",64,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2207,"From a technical perspective, the armrests {technical_assessment}",65,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2208,I appreciate the armrest because it provides excellent comfort,62,ARMREST:armrest,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2209,"Honestly, compared to {comparison}, this arm rest is {comparison_result}",72,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2210,The armrest {function} perfectly when needed most,49,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2211,The arm support has {technical_spec} that {technical_benefit},61,ARMREST:arm support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2212,"From a technical perspective, the armrest {technical_assessment}",64,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2213,"Actually, the arm support design includes {feature} which {impact} in my opinion.",81,ARMREST:arm support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2214,The armrests is {comparative_adj} than {previous_experience},60,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2215,The arm rest design includes {feature} which {impact},53,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2216,The arm support is {comparative_adj} than {previous_experience},63,ARMREST:arm support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2217,The armrests {malfunction} especially when working really.,58,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2218,"I think from a technical perspective, the armrest {technical_assessment}",72,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2219,the armrests {malfunction} especially when needed most.,55,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2220,I {dislike} the arm rest because it {issue},43,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2221,"Actually, the arm-rest is {comparative_adj} than {previous_experience}",70,ARMREST:arm-rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2222,The armrest design includes {feature} which {impact} in my opinion.,67,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2223,The arm support is {comparative_adj} than {previous_experience},63,ARMREST:arm support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2224,"In my experience, the arm rest design includes {feature} which {impact}",71,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2225,the arm support design includes {feature} which {impact},56,ARMREST:arm support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2226,I {dislike} the arm rest because it {issue},43,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2227,The arm rest design includes {feature} which {impact},53,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2228,The armrest has {technical_spec} that {technical_benefit},57,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2229,"Unlike {alternative}, this arm rest {advantage}",47,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2230,"Overall, unlike {alternative}, this armrest {advantage}",55,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2231,"Overall, compared to {comparison}, this arm rest is {comparison_result}",71,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2232,"Compared to {comparison}, this arm rest is {comparison_result}",62,ARMREST:arm rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2233,The armrests has {technical_spec} that {technical_benefit},58,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2234,The armrests has {technical_spec} that {technical_benefit},58,ARMREST:armrests,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2235,I appreciate the armrest because it provides excellent comfort,62,ARMREST:armrest,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2236,"Unlike {alternative}, this arm-rest {advantage}",47,ARMREST:arm-rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2237,"Unlike {alternative}, this armrest {advantage}",46,ARMREST:armrest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
2238,"Actually, the arm-rest doesn't work properly and creates discomfort",67,ARMREST:arm-rest,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
